图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\24.jpg,26,鲈鱼,26,鲈鱼,28,鲳鱼,22,虾,30,鳗鱼,29,鳄鱼,True,2.2685995e-06,1.7361355e-08,1.1794339e-08,2.6402646e-13,2.299726e-11,4.1912817e-06,7.660336e-08,2.5559707e-06,5.0769133e-12,9.921381e-12,1.5808385e-12,1.2553242e-07,1.2647867e-10,1.6036739e-15,1.2448035e-07,5.178578e-08,5.5026796e-09,1.3432869e-08,1.0138975e-06,3.339314e-09,1.7779949e-12,9.18462e-12,4.3618296e-05,6.306655e-06,3.729161e-10,1.03139485e-11,0.99931693,7.7088254e-07,0.0005767956,1.1369629e-05,3.3679487e-05,8.229696e-12,9.582754e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\25.jpg,26,鲈鱼,26,鲈鱼,7,海洋生物大白鲨,28,鲳鱼,0,墨鱼,27,鲟鱼,True,0.0009494173,5.87717e-08,1.8438541e-07,2.393514e-10,6.9385365e-08,1.464855e-09,1.9851336e-06,0.031755473,0.000495321,1.1154201e-08,7.706251e-11,1.7005117e-07,7.4282774e-08,6.19801e-10,1.7180595e-09,3.8458605e-08,1.981604e-06,1.0914321e-05,1.6199392e-08,2.6245615e-07,8.024395e-08,3.6004346e-06,5.70149e-06,5.891834e-06,1.2964483e-06,2.9605271e-06,0.96499366,0.0007363571,0.00099007,2.2566719e-05,1.3135012e-05,3.9141033e-09,8.613714e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\26.jpg,26,鲈鱼,26,鲈鱼,27,鲟鱼,7,海洋生物大白鲨,30,鳗鱼,23,螃蟹,True,2.8997875e-09,1.485171e-09,6.674728e-08,2.50074e-10,5.946732e-09,2.1614842e-07,2.4139558e-07,0.0042814645,1.4803123e-09,1.772542e-07,8.389232e-12,1.5071199e-05,2.3929956e-06,1.419825e-09,1.2506275e-09,4.929946e-10,1.585158e-07,1.9101728e-08,3.765239e-06,1.3447718e-08,9.265189e-07,2.1954733e-08,0.00021300296,0.00034318774,8.628141e-08,6.137246e-05,0.92655617,0.06811624,1.8675732e-05,2.8190614e-05,0.00035838943,4.3226384e-10,7.959221e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\27.jpg,26,鲈鱼,26,鲈鱼,4,水母,0,墨鱼,29,鳄鱼,27,鲟鱼,True,0.0045706327,4.850893e-05,3.8271805e-06,4.877768e-10,0.19314566,5.8604724e-06,2.8147078e-06,0.00036390152,2.2566794e-05,1.4377362e-05,9.70795e-06,1.04142955e-05,4.4913318e-06,4.2758857e-06,0.00037705674,0.00018167176,0.0003307219,1.6826817e-07,2.1826021e-05,1.2350097e-05,2.4921571e-06,1.2455242e-06,3.1008934e-05,1.1171819e-09,3.946156e-05,0.00021982033,0.79686886,0.0012435494,0.00015020724,0.0023111792,8.2464624e-07,5.55326e-07,1.138606e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\28.jpg,26,鲈鱼,26,鲈鱼,27,鲟鱼,30,鳗鱼,25,金鱼,22,虾,True,3.6843675e-09,1.1657786e-10,7.4913956e-08,1.2522e-09,6.637164e-11,3.2235093e-08,1.4485939e-08,3.076921e-06,3.1976564e-11,2.5650597e-06,6.3478817e-15,7.5435634e-07,1.5679993e-07,3.0701952e-09,7.843843e-10,2.1773008e-10,1.731222e-06,1.203824e-10,7.5233497e-06,1.3402083e-08,7.621072e-09,8.054776e-11,3.7372345e-05,2.027746e-06,7.871408e-09,0.00012759744,0.9970438,0.0020237453,2.194272e-07,3.528284e-07,0.000748799,2.4916e-08,1.4797275e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\29.jpg,26,鲈鱼,26,鲈鱼,27,鲟鱼,7,海洋生物大白鲨,25,金鱼,30,鳗鱼,True,7.017682e-11,5.791432e-12,3.7305567e-10,1.3899252e-12,4.657003e-11,1.8842615e-10,2.7493108e-08,9.140755e-05,6.068547e-12,1.4635635e-08,3.2351013e-16,7.738504e-09,8.03625e-09,1.8314331e-11,2.1575686e-11,3.873158e-12,1.1009757e-08,3.9471734e-10,2.2413042e-08,5.5534793e-10,1.7233674e-09,1.30601086e-11,1.4403842e-06,6.4009504e-07,2.2864495e-10,3.4768007e-06,0.9990048,0.0008954431,7.4878307e-07,2.576157e-07,1.8114564e-06,8.915138e-13,2.573409e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\3.jpg,26,鲈鱼,26,鲈鱼,27,鲟鱼,28,鲳鱼,7,海洋生物大白鲨,22,虾,True,8.2894486e-10,8.164078e-10,1.756879e-09,3.9992838e-13,9.213428e-10,4.6999075e-11,3.000731e-08,3.492166e-05,8.3041725e-12,1.475923e-09,6.068509e-17,1.7137818e-07,9.1146374e-10,7.102705e-12,3.0722013e-12,1.983745e-11,2.1924627e-10,3.9359706e-11,2.5187932e-09,7.729096e-09,1.4902364e-09,1.2599456e-10,2.9700766e-06,2.6660409e-08,5.021616e-09,2.6508749e-06,0.9988507,0.0010675577,3.9107304e-05,3.0553544e-08,1.7894926e-06,2.4081613e-13,2.309257e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\4.jpg,26,鲈鱼,26,鲈鱼,7,海洋生物大白鲨,28,鲳鱼,0,墨鱼,27,鲟鱼,True,0.0009494173,5.87717e-08,1.8438541e-07,2.393514e-10,6.9385365e-08,1.464855e-09,1.9851336e-06,0.031755473,0.000495321,1.1154201e-08,7.706251e-11,1.7005117e-07,7.4282774e-08,6.19801e-10,1.7180595e-09,3.8458605e-08,1.981604e-06,1.0914321e-05,1.6199392e-08,2.6245615e-07,8.024395e-08,3.6004346e-06,5.70149e-06,5.891834e-06,1.2964483e-06,2.9605271e-06,0.96499366,0.0007363571,0.00099007,2.2566719e-05,1.3135012e-05,3.9141033e-09,8.613714e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\5.jpg,26,鲈鱼,26,鲈鱼,27,鲟鱼,30,鳗鱼,7,海洋生物大白鲨,28,鲳鱼,True,3.5762494e-07,9.17538e-11,8.481106e-09,2.2751096e-12,6.7868067e-09,8.67493e-07,5.0015412e-08,0.0023382576,6.795106e-10,3.864402e-06,8.1359e-11,5.1114753e-06,2.6724095e-07,1.8657784e-10,1.5566872e-07,1.5637084e-09,2.7028398e-06,1.02103614e-08,4.258308e-06,8.806386e-08,1.6421013e-06,1.4736491e-09,8.124992e-05,4.5900255e-05,7.026559e-11,3.754814e-07,0.9551712,0.03478093,0.0013135896,0.00035498152,0.0058940295,5.155445e-09,4.989422e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\6.jpg,26,鲈鱼,26,鲈鱼,27,鲟鱼,28,鲳鱼,22,虾,7,海洋生物大白鲨,True,7.1871835e-07,1.6232342e-07,1.2695543e-08,6.8007176e-11,1.289812e-07,1.5279912e-07,1.0564178e-07,4.3302807e-05,7.429008e-10,5.821911e-06,1.8067362e-11,4.5203315e-06,1.4150622e-07,1.439202e-09,1.574751e-08,1.4135751e-08,1.4863565e-07,2.4743375e-08,9.992262e-07,2.0046409e-07,2.0048437e-05,4.764108e-09,5.9262245e-05,6.188618e-07,1.3679566e-07,8.067466e-06,0.99318695,0.0064638597,0.0001714823,3.340173e-06,2.9674207e-05,2.561126e-10,5.1711733e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\7.jpg,26,鲈鱼,26,鲈鱼,4,水母,0,墨鱼,29,鳄鱼,27,鲟鱼,True,0.0045706327,4.850893e-05,3.8271805e-06,4.877768e-10,0.19314566,5.8604724e-06,2.8147078e-06,0.00036390152,2.2566794e-05,1.4377362e-05,9.70795e-06,1.04142955e-05,4.4913318e-06,4.2758857e-06,0.00037705674,0.00018167176,0.0003307219,1.6826817e-07,2.1826021e-05,1.2350097e-05,2.4921571e-06,1.2455242e-06,3.1008934e-05,1.1171819e-09,3.946156e-05,0.00021982033,0.79686886,0.0012435494,0.00015020724,0.0023111792,8.2464624e-07,5.55326e-07,1.138606e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\8.jpg,26,鲈鱼,26,鲈鱼,9,海洋生物鲸鲨,29,鳄鱼,30,鳗鱼,11,海豹,True,2.2060645e-08,1.0994551e-11,2.5148938e-10,1.3578464e-13,3.005011e-07,7.599804e-05,8.585125e-10,1.5158582e-07,9.213224e-16,0.006676284,2.4236422e-11,8.085807e-05,1.7381026e-07,1.1920243e-09,5.373013e-06,1.0672251e-11,7.896244e-06,4.353375e-11,4.172381e-06,2.2770881e-07,1.7402803e-09,1.1931651e-07,8.4968875e-08,6.056625e-09,2.9920348e-14,3.5196928e-07,0.989325,4.694419e-06,3.6857774e-08,0.0035010395,0.0003171805,1.0916312e-08,1.6422113e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲈鱼\9.jpg,26,鲈鱼,26,鲈鱼,27,鲟鱼,30,鳗鱼,7,海洋生物大白鲨,28,鲳鱼,True,3.5762494e-07,9.17538e-11,8.481106e-09,2.2751096e-12,6.7868067e-09,8.67493e-07,5.0015412e-08,0.0023382576,6.795106e-10,3.864402e-06,8.1359e-11,5.1114753e-06,2.6724095e-07,1.8657784e-10,1.5566872e-07,1.5637084e-09,2.7028398e-06,1.02103614e-08,4.258308e-06,8.806386e-08,1.6421013e-06,1.4736491e-09,8.124992e-05,4.5900255e-05,7.026559e-11,3.754814e-07,0.9551712,0.03478093,0.0013135896,0.00035498152,0.0058940295,5.155445e-09,4.989422e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\0.jpg,27,鲟鱼,27,鲟鱼,7,海洋生物大白鲨,29,鳄鱼,11,海豹,12,海龟,True,3.488232e-08,1.2577541e-12,9.215358e-10,5.065059e-15,6.037842e-06,1.0697758e-08,2.956484e-09,0.038680587,1.2138107e-09,3.6118887e-08,5.410883e-10,0.00037443903,0.00010522259,1.1076548e-08,6.1694827e-06,3.452056e-07,1.1822783e-07,5.7471528e-08,3.1689236e-05,1.4634546e-08,1.1726024e-07,1.01449515e-07,1.2463553e-07,1.27855e-07,3.5256444e-11,5.7548495e-09,2.0890377e-06,0.957585,9.448135e-05,0.0030082015,0.00010504122,1.2014148e-08,6.373872e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\1.jpg,27,鲟鱼,27,鲟鱼,30,鳗鱼,7,海洋生物大白鲨,16,石斑鱼,26,鲈鱼,True,1.0239813e-07,5.4964106e-11,1.9163613e-07,1.5870935e-10,5.8129423e-08,7.741426e-06,4.2891557e-08,0.0052502817,2.800149e-06,0.00041498904,1.3673461e-10,6.249395e-07,3.7659931e-06,3.6678273e-08,3.097814e-07,2.0249759e-06,0.0019694672,5.518447e-08,0.00017274545,4.3682346e-07,1.08987265e-07,1.546757e-07,3.666859e-06,2.6963614e-06,1.3879777e-07,4.295734e-06,0.0008586595,0.92520094,2.6634828e-07,0.00038394233,0.065704726,3.3169924e-06,1.1370656e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\10.jpg,27,鲟鱼,27,鲟鱼,30,鳗鱼,0,墨鱼,32,龙虾,7,海洋生物大白鲨,True,0.0042582843,6.546708e-07,4.4195465e-09,6.0826544e-10,3.1708451e-09,1.6917782e-06,0.00040812566,0.0011863239,0.00048581255,2.1458296e-08,7.6647133e-10,8.481286e-07,1.4211718e-08,4.8337284e-08,8.9902996e-10,1.702741e-06,0.0001557447,1.914486e-07,3.880411e-08,2.1805074e-06,4.35386e-12,3.1409272e-10,8.182317e-05,3.1135813e-05,9.175697e-05,4.8579027e-06,0.00041370318,0.9693475,1.0025045e-05,0.00052317785,0.021541279,1.06850166e-07,0.0014530501
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\11.jpg,27,鲟鱼,27,鲟鱼,26,鲈鱼,30,鳗鱼,16,石斑鱼,29,鳄鱼,True,6.197819e-09,1.2269843e-12,1.2093197e-08,7.668422e-13,1.5564178e-08,2.9178434e-08,4.0488364e-09,2.0292033e-05,4.10887e-10,1.7371095e-06,3.3261444e-10,3.0737995e-10,5.0631264e-09,1.48204276e-08,3.1870567e-08,1.5563724e-09,0.00021985629,5.594541e-10,9.713795e-05,8.663583e-08,2.5496208e-10,7.397345e-09,1.132183e-08,3.1951153e-08,2.439823e-09,9.33714e-07,0.001522092,0.9975259,1.3557695e-08,0.00018584833,0.00042501354,1.46490216e-08,8.436497e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\12.jpg,27,鲟鱼,29,鳄鱼,27,鲟鱼,16,石斑鱼,30,鳗鱼,9,海洋生物鲸鲨,True,0.0005700965,1.6348231e-08,2.6225208e-11,2.1517107e-12,2.1660502e-05,3.1254353e-06,2.57484e-07,2.9611143e-05,2.5055826e-08,0.0034688865,5.001235e-07,0.00032805174,8.526707e-08,7.545297e-07,7.31772e-08,4.8649898e-05,0.027248904,3.0063784e-08,1.5902563e-08,2.297331e-05,7.127256e-07,3.616403e-08,6.473434e-06,1.0053236e-08,6.106168e-07,5.259518e-08,2.0277685e-05,0.26265118,7.3840965e-07,0.7017917,0.0036685332,2.1035744e-07,0.0001157816
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\13.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,7,海洋生物大白鲨,30,鳗鱼,26,鲈鱼,True,5.4770385e-07,2.6447883e-10,7.757686e-11,2.5800425e-12,1.02395376e-07,4.9602225e-08,1.6965102e-07,0.0045121093,2.4072498e-05,1.7240013e-06,4.7420476e-09,1.2021669e-06,1.8335146e-07,1.3864077e-08,1.7746467e-08,1.150411e-06,0.0002782539,1.0804896e-08,2.1842656e-07,2.580747e-06,7.0633877e-07,1.8733364e-07,4.8200955e-06,1.2561001e-06,3.536874e-08,1.9522083e-06,0.0004606395,0.95222574,1.9460807e-05,0.03960634,0.0027615144,1.206678e-07,9.467446e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\14.jpg,27,鲟鱼,27,鲟鱼,4,水母,29,鳄鱼,7,海洋生物大白鲨,30,鳗鱼,True,2.5539254e-08,1.3141365e-12,4.244229e-12,1.2499031e-16,0.0042859404,5.1203992e-11,3.02518e-10,1.8878138e-05,2.4343386e-08,4.3727346e-06,1.9392735e-08,1.1948126e-09,9.501689e-06,2.6603075e-07,1.994544e-06,2.5666147e-06,8.188501e-06,4.959434e-08,2.3430262e-06,2.5622603e-07,2.3876126e-09,3.6190645e-10,9.853752e-06,2.2504063e-09,5.957382e-09,5.0045577e-09,2.7366557e-08,0.99178106,3.852656e-11,0.0038642667,1.0423639e-05,8.930212e-11,2.279231e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\15.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,18,红尾鲶鱼,30,鳗鱼,26,鲈鱼,True,2.7493524e-10,3.606245e-13,8.182263e-09,1.2257514e-13,2.8586358e-09,5.938675e-10,3.5423149e-12,1.3423281e-08,5.700054e-11,2.351166e-10,6.54852e-11,2.0171785e-10,1.1336836e-07,5.2217577e-09,3.6178455e-10,5.7722462e-09,1.7700434e-07,2.7397535e-09,0.0009325197,1.12264935e-07,1.7498001e-13,2.9238443e-12,1.5813166e-07,6.013336e-09,2.0289803e-12,6.6882684e-08,1.90623e-07,0.9787026,1.3817818e-09,0.020357423,6.640835e-06,8.6242063e-10,1.11393866e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\16.jpg,27,鲟鱼,27,鲟鱼,30,鳗鱼,16,石斑鱼,7,海洋生物大白鲨,29,鳄鱼,True,7.818058e-08,3.97192e-11,4.9305612e-08,5.9410345e-11,6.604141e-08,2.6243192e-06,2.3067944e-08,0.0017322729,1.4359827e-06,0.00022250418,2.2211002e-10,3.177069e-07,2.9060645e-06,1.9382743e-08,2.2049225e-07,1.4497857e-06,0.0024458442,2.93486e-08,0.000106207066,3.6554871e-07,1.14512666e-07,5.2820475e-08,3.87827e-06,2.1992053e-06,9.618759e-08,3.3838137e-06,0.0007253196,0.96029556,2.465363e-07,0.000821331,0.033620242,1.6329772e-06,9.5618625e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\17.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,30,鳗鱼,22,虾,28,鲳鱼,True,4.4117273e-06,2.0170194e-08,6.0439176e-15,3.3235224e-17,1.634315e-05,1.4410253e-09,2.176316e-10,5.5113862e-05,9.098862e-09,4.140326e-06,4.5534024e-10,3.1454334e-07,7.767794e-09,2.341612e-10,2.143769e-10,7.5496125e-09,1.4162047e-06,4.7138754e-10,5.963026e-13,8.4612225e-07,7.899546e-09,4.0054085e-10,0.0023374904,3.2242534e-07,8.385959e-09,4.064124e-11,1.2387936e-06,0.8049332,0.00013432815,0.18951322,0.002978395,2.477171e-11,1.9115956e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\18.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,16,石斑鱼,22,虾,0,墨鱼,True,4.016791e-05,2.9445394e-11,1.493804e-14,5.8790617e-18,4.8353353e-08,3.2454913e-12,5.782606e-11,1.0794118e-07,7.918748e-11,2.781141e-08,2.3351099e-11,4.176554e-09,2.9737564e-09,2.5604376e-11,9.760992e-09,2.2998185e-08,0.0022421442,1.7885146e-10,2.5715166e-12,1.3464041e-08,3.6143631e-12,2.7662047e-13,0.00015017619,1.2954943e-07,8.5764656e-10,3.0039676e-11,6.113317e-06,0.9877033,5.6025695e-10,0.009844983,1.2605135e-05,2.1272723e-12,1.7940658e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\19.jpg,27,鲟鱼,27,鲟鱼,30,鳗鱼,29,鳄鱼,7,海洋生物大白鲨,22,虾,True,2.8027547e-10,2.2066243e-16,4.7373037e-15,7.7887205e-21,5.775623e-10,4.2910835e-12,3.134386e-12,6.4507053e-06,3.2205003e-12,7.59423e-10,1.0548969e-14,6.354761e-10,6.409743e-11,7.503067e-13,3.8605577e-11,1.1058954e-11,3.17546e-09,1.5282829e-12,1.9935972e-10,2.2438686e-11,4.5679172e-14,3.233478e-14,5.962184e-08,2.0818891e-10,2.7806285e-15,3.0824844e-13,4.8270074e-08,0.9996401,4.927831e-11,1.3656091e-05,0.00033959746,1.8515944e-12,6.983704e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\2.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,7,海洋生物大白鲨,26,鲈鱼,9,海洋生物鲸鲨,True,6.9993594e-11,2.2506969e-11,3.9361694e-10,3.5101397e-11,1.6902757e-07,8.7551183e-07,1.8155955e-05,0.04919473,8.0513324e-08,0.00669666,5.4566924e-11,3.8673756e-05,1.9084304e-05,1.1973887e-07,1.5135907e-07,7.652202e-08,0.0003123683,1.4842755e-07,6.5013395e-05,2.99056e-07,3.6261783e-05,7.924441e-07,1.1933288e-06,1.1916853e-06,1.14011005e-08,8.370038e-05,0.02593794,0.6136103,1.5572947e-07,0.2980151,0.005649345,1.8925775e-08,0.00031730038
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\20.jpg,27,鲟鱼,27,鲟鱼,7,海洋生物大白鲨,11,海豹,18,红尾鲶鱼,21,虎鲸,True,5.1521227e-12,1.9785621e-11,1.7470911e-07,7.2395356e-13,1.9370117e-09,1.3059906e-10,4.0270507e-09,0.000111457986,2.0908056e-12,3.334649e-08,2.8368856e-18,9.751232e-05,2.2742336e-07,1.466937e-10,3.4240948e-09,2.1214923e-08,5.200599e-12,1.3240456e-08,4.380242e-06,2.2015307e-08,3.0239917e-08,3.5831647e-07,7.474724e-11,6.9155126e-10,2.1694988e-13,1.207693e-08,3.8584873e-09,0.9997855,3.0088782e-11,4.6616964e-09,2.6926799e-07,1.1107512e-08,1.05212436e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\21.jpg,27,鲟鱼,29,鳄鱼,27,鲟鱼,30,鳗鱼,11,海豹,26,鲈鱼,True,0.0076942956,2.178597e-06,1.2374167e-09,3.2561658e-11,0.0003497909,3.145954e-05,2.1929761e-06,0.0007838618,2.6024907e-08,2.0930946e-05,1.1571727e-07,0.05521327,7.1733148e-06,2.2921736e-08,1.0402202e-07,6.89531e-05,0.00063154136,4.458468e-07,9.001197e-06,3.3731114e-05,4.18111e-06,2.0855837e-06,0.0032648295,8.878137e-05,1.6051878e-07,5.3507765e-06,0.018756296,0.2973074,0.0014225295,0.47229207,0.14197084,9.572157e-07,3.552808e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\22.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,30,鳗鱼,22,虾,28,鲳鱼,True,4.4117273e-06,2.0170194e-08,6.0439176e-15,3.3235224e-17,1.634315e-05,1.4410253e-09,2.176316e-10,5.5113862e-05,9.098862e-09,4.140326e-06,4.5534024e-10,3.1454334e-07,7.767794e-09,2.341612e-10,2.143769e-10,7.5496125e-09,1.4162047e-06,4.7138754e-10,5.963026e-13,8.4612225e-07,7.899546e-09,4.0054085e-10,0.0023374904,3.2242534e-07,8.385959e-09,4.064124e-11,1.2387936e-06,0.8049332,0.00013432815,0.18951322,0.002978395,2.477171e-11,1.9115956e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\23.jpg,27,鲟鱼,27,鲟鱼,30,鳗鱼,7,海洋生物大白鲨,18,红尾鲶鱼,29,鳄鱼,True,3.0738165e-14,2.3981017e-16,2.871497e-10,3.1161834e-14,1.4679688e-10,1.2939592e-10,3.4117303e-10,0.0011615464,2.9234126e-09,1.4276831e-07,4.566291e-16,9.047155e-11,7.53742e-09,2.3996486e-12,1.3178711e-09,4.356316e-11,6.0245405e-08,6.5921313e-10,2.572228e-05,3.7678077e-10,3.0062605e-11,3.3447065e-11,1.2964284e-08,1.1554368e-07,1.6906684e-11,8.012343e-10,7.6408793e-07,0.9941486,5.2137656e-12,1.0204132e-06,0.00466199,4.0373976e-10,2.397502e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\24.jpg,27,鲟鱼,27,鲟鱼,18,红尾鲶鱼,7,海洋生物大白鲨,30,鳗鱼,11,海豹,True,6.2622086e-15,5.8460425e-16,6.368683e-10,3.9203563e-17,5.7509752e-12,6.606951e-14,3.7696204e-11,4.0009004e-06,6.207932e-15,1.6761283e-11,4.137034e-21,5.0825424e-08,1.538256e-09,3.3258628e-13,1.5535661e-11,2.4929941e-10,5.5306003e-14,1.4637175e-10,2.1473594e-05,1.6125809e-11,3.4752136e-12,6.7948557e-11,6.616597e-11,5.626848e-12,4.8874775e-16,1.8462652e-10,1.378045e-09,0.9999726,4.8957115e-14,1.2863719e-09,1.8614666e-06,5.4276084e-12,2.0620875e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\25.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,26,鲈鱼,25,金鱼,30,鳗鱼,True,1.1663637e-06,4.483387e-12,3.1995036e-08,1.9240852e-12,6.9248415e-08,2.4659972e-09,1.0122156e-08,6.2512515e-09,6.805188e-13,1.3264527e-08,1.5855466e-08,7.619098e-08,3.884006e-06,1.9585998e-05,1.10297e-08,1.8128703e-11,4.4564064e-07,8.366266e-12,2.8907905e-05,4.8650474e-08,1.14798015e-11,7.6633935e-11,4.0681198e-07,1.4858194e-09,5.483122e-12,0.00017328426,0.0010270562,0.99422944,1.5568722e-06,0.0044731707,4.0877632e-05,3.6533883e-09,5.2271193e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\26.jpg,27,鲟鱼,27,鲟鱼,7,海洋生物大白鲨,30,鳗鱼,26,鲈鱼,22,虾,True,6.991407e-11,1.0334238e-15,1.0504692e-11,1.9097458e-17,1.0285261e-10,3.0473624e-13,1.09612035e-10,0.00012613599,1.5081006e-11,1.1026853e-11,6.0186515e-15,3.4746223e-11,2.0202734e-10,9.071851e-14,5.1951012e-09,1.8606607e-12,3.457759e-10,1.4205461e-09,7.592456e-08,8.158638e-12,1.0109273e-12,5.898594e-15,6.5361673e-06,1.2181213e-06,8.1720427e-13,1.7984517e-11,6.963981e-06,0.9997391,2.3080872e-10,3.6884998e-08,0.00011991766,1.5259576e-13,2.3952817e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\27.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,30,鳗鱼,7,海洋生物大白鲨,9,海洋生物鲸鲨,True,5.8686794e-10,4.7317073e-14,2.9243104e-13,2.2382074e-20,9.739354e-08,2.970533e-12,4.9599973e-14,1.1494741e-06,3.387617e-13,1.2687379e-07,7.024559e-14,5.043892e-11,5.494979e-08,3.1782543e-12,7.79221e-10,3.644328e-10,4.6479234e-09,7.0378026e-12,8.48911e-09,7.5573645e-11,2.8721077e-12,1.8096426e-10,1.6147954e-08,6.035698e-12,7.107928e-15,5.239264e-13,2.6461725e-08,0.9998727,3.189288e-12,0.00012276765,3.0501703e-06,7.6367916e-13,7.751734e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\28.jpg,27,鲟鱼,27,鲟鱼,9,海洋生物鲸鲨,7,海洋生物大白鲨,12,海龟,30,鳗鱼,True,1.8051607e-06,4.9032857e-14,3.1061237e-11,5.2815303e-14,0.00016598217,2.5461627e-08,1.4685044e-09,0.008305712,5.0313836e-10,0.0100439675,4.1951356e-08,3.0615312e-05,0.005239299,1.2171799e-05,0.0014078042,3.8490027e-05,0.00022236025,8.7320353e-07,1.9265572e-05,8.058651e-08,0.0009264565,1.6694466e-06,8.349024e-08,1.1746185e-09,2.727379e-13,5.2956253e-09,1.1175372e-09,0.97163606,1.5214709e-12,0.00021971833,0.0017269518,5.6550897e-07,2.1010131e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鲟鱼\3.jpg,27,鲟鱼,27,鲟鱼,29,鳄鱼,18,红尾鲶鱼,30,鳗鱼,14,珊瑚,True,5.340807e-09,3.5206887e-14,3.0816928e-08,1.6433513e-14,4.5692858e-10,3.4586726e-12,1.9153075e-11,5.4124966e-10,4.880542e-13,3.1058981e-12,2.1305187e-11,9.5630994e-12,1.4728308e-08,4.4232587e-10,8.294862e-06,4.7953272e-09,3.3388466e-07,7.164498e-07,0.0005172024,7.402014e-10,1.4293207e-15,1.4118943e-13,1.397409e-08,1.8859257e-08,3.9779954e-11,6.085445e-10,8.595151e-07,0.97204226,3.3598093e-11,0.02696943,0.00046086786,2.1353663e-09,2.874684e-12
