图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\16.jpg,28,鲳鱼,28,鲳鱼,4,水母,20,蓝鲸,7,海洋生物大白鲨,26,鲈鱼,True,1.0123618e-08,2.80632e-09,1.30076444e-11,3.380769e-10,1.6077656e-05,1.3320654e-08,1.3234859e-07,2.940066e-06,2.354411e-10,2.8355305e-09,9.0649696e-11,4.4639927e-07,1.7995095e-11,7.663035e-12,6.7441913e-10,1.5694532e-10,2.6001421e-14,1.1149616e-06,1.3915437e-06,1.1289749e-08,7.1108802e-06,7.1099064e-09,1.7455639e-09,2.474451e-11,7.354259e-09,6.9610135e-09,1.8127097e-06,4.7582277e-10,0.99996865,7.782257e-08,5.903379e-08,1.4220768e-08,4.0948072e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\17.jpg,28,鲳鱼,28,鲳鱼,4,水母,11,海豹,20,蓝鲸,26,鲈鱼,True,1.4853963e-10,6.8510947e-13,9.463698e-14,2.319658e-13,4.577405e-07,2.9463862e-11,8.9367697e-10,1.1243787e-08,5.148025e-13,2.2204822e-09,1.1848547e-15,3.5687112e-08,4.7538745e-14,1.2141568e-14,1.1509364e-13,2.076713e-12,6.7033923e-16,6.428899e-11,8.338295e-11,1.4322792e-09,2.1301174e-08,9.743943e-10,8.096873e-11,1.6680231e-13,2.8505656e-11,2.92075e-10,1.2992296e-08,6.674782e-10,0.9999995,3.0305028e-10,8.907109e-10,4.4375775e-10,5.3036944e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\18.jpg,28,鲳鱼,26,鲈鱼,22,虾,28,鲳鱼,23,螃蟹,25,金鱼,True,1.093915e-06,4.3374443e-10,4.4174114e-10,2.501485e-12,1.0459936e-11,1.38284e-09,1.1860455e-05,4.8838945e-07,7.203634e-12,7.166475e-10,5.484849e-15,4.906057e-08,1.958929e-06,7.821798e-12,3.961253e-10,5.053821e-09,4.3266288e-10,4.2997334e-07,5.388393e-08,4.496848e-09,6.2594103e-13,6.8652874e-13,0.1400035,0.0026262829,1.60672e-08,7.451072e-05,0.7529311,7.4685613e-06,0.10434045,1.7843661e-07,5.870966e-07,1.3329668e-10,1.3939288e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\19.jpg,28,鲳鱼,28,鲳鱼,0,墨鱼,4,水母,22,虾,24,螺类,True,1.456347e-05,3.7627994e-09,5.124317e-13,2.5010974e-12,7.0676647e-06,6.4129174e-10,1.72575e-10,7.126062e-09,8.443971e-11,4.0782834e-13,7.85011e-10,7.649735e-11,1.2662054e-14,1.9092146e-14,2.4801612e-09,9.645617e-11,1.9194803e-16,5.3344364e-09,7.5153245e-11,3.6513803e-09,1.4991901e-12,3.8717277e-13,2.3456853e-07,5.4402757e-11,2.7279707e-08,4.178903e-12,1.7778715e-09,1.3289546e-11,0.9999782,1.3869708e-09,8.654252e-09,1.3593804e-11,9.39025e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\2.jpg,28,鲳鱼,28,鲳鱼,26,鲈鱼,0,墨鱼,7,海洋生物大白鲨,22,虾,True,2.2455364e-08,5.1979658e-12,3.1883512e-15,7.035131e-15,2.188845e-09,1.5029319e-14,3.4403934e-12,2.1266436e-08,2.9981042e-12,2.0276546e-13,3.348969e-15,8.219546e-13,9.544979e-16,4.518817e-17,5.709804e-13,2.1579977e-14,3.439128e-15,1.6867096e-11,4.0801906e-14,1.8151347e-10,4.9278377e-11,6.871323e-15,9.513388e-09,1.2207285e-11,3.2824847e-11,5.76862e-13,2.7027816e-08,6.1571685e-12,1.0,6.8041454e-11,5.4375834e-11,1.6385492e-14,3.1630765e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\20.jpg,28,鲳鱼,28,鲳鱼,6,海星,18,红尾鲶鱼,27,鲟鱼,30,鳗鱼,True,4.8166877e-11,8.571451e-16,4.9952985e-16,7.511239e-13,1.2991347e-10,2.4192673e-15,1.584858e-08,4.965969e-10,1.4013997e-14,4.885452e-15,4.6542677e-15,2.3509554e-12,9.638217e-14,4.478611e-16,2.622126e-15,1.9769644e-11,1.8296137e-19,6.418928e-11,1.6953359e-09,3.848684e-10,3.889142e-15,6.1745775e-11,8.942124e-11,4.0245294e-12,2.323887e-14,1.7336728e-10,5.329218e-11,6.4633426e-10,1.0,2.8296693e-10,5.31655e-10,4.9111895e-12,2.125911e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\21.jpg,28,鲳鱼,28,鲳鱼,30,鳗鱼,25,金鱼,31,黄尾副刺尾鱼,2,射水鱼,True,2.8931345e-07,5.876069e-11,2.974129e-07,1.38654475e-08,1.5974675e-13,3.30585e-09,7.278615e-10,1.2860055e-09,1.5549292e-14,9.949658e-17,1.442639e-16,9.271102e-08,1.1084806e-14,9.746023e-16,1.1383691e-16,3.783206e-09,2.4802968e-13,1.7630744e-11,4.178851e-09,1.3960183e-08,1.0434941e-18,7.176303e-10,2.7280875e-09,1.3723737e-08,7.71469e-10,5.3727456e-07,8.3564665e-08,2.4321658e-09,0.9999814,2.2465195e-11,1.683694e-05,3.4176043e-07,4.999778e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\22.jpg,28,鲳鱼,28,鲳鱼,20,蓝鲸,7,海洋生物大白鲨,4,水母,26,鲈鱼,True,5.5830554e-08,1.0820099e-10,1.0203269e-11,1.2366177e-11,2.4776258e-05,2.921906e-10,5.1269726e-09,3.3242562e-05,3.5001617e-09,6.5389166e-08,4.262693e-13,8.0244334e-08,1.5168524e-12,2.7396434e-12,1.2954335e-10,7.69904e-12,7.813696e-11,1.3147078e-09,1.5200977e-10,1.0430944e-06,8.777021e-05,1.2904674e-09,9.317493e-08,1.0619364e-10,2.1040423e-08,5.7381486e-09,1.8280194e-05,2.4608411e-08,0.9998344,3.1345714e-08,6.279965e-08,9.906292e-10,1.833727e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\23.jpg,28,鲳鱼,28,鲳鱼,7,海洋生物大白鲨,26,鲈鱼,29,鳄鱼,17,章鱼,True,1.1895112e-06,5.8490275e-11,9.640339e-12,1.1435877e-11,2.5361163e-10,3.0519443e-09,1.1102282e-09,8.485312e-06,9.685729e-13,6.042941e-15,2.335725e-10,2.8401546e-09,4.247477e-11,4.0041082e-12,1.2213155e-10,1.1457597e-08,2.8855295e-13,4.0163736e-06,9.3571896e-07,3.656641e-11,1.1429476e-13,1.9821998e-12,7.452693e-07,2.2068104e-06,4.7024676e-12,2.45104e-08,5.2894225e-06,5.5751804e-07,0.99997115,4.6948912e-06,6.76391e-07,2.082794e-09,7.074451e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\24.jpg,28,鲳鱼,28,鲳鱼,7,海洋生物大白鲨,22,虾,30,鳗鱼,26,鲈鱼,True,4.7841504e-09,7.662075e-12,2.0205532e-14,6.594695e-13,3.9443636e-11,1.2422504e-11,3.7613504e-10,1.2286377e-07,2.1312863e-10,3.3831656e-13,1.9014622e-16,7.433792e-12,1.2547215e-14,3.9446036e-15,2.3701971e-13,1.1107879e-12,7.1220936e-14,2.2598327e-10,1.0732479e-12,1.7640337e-09,9.967398e-12,4.463909e-15,1.0948989e-07,3.2150225e-09,1.7389056e-09,4.4767932e-11,9.457625e-09,5.645683e-09,0.99999976,4.9688764e-10,3.557655e-08,1.2671093e-11,2.5092697e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\25.jpg,28,鲳鱼,28,鲳鱼,30,鳗鱼,26,鲈鱼,17,章鱼,6,海星,True,6.8323175e-07,2.8096001e-06,4.8314963e-10,4.3092754e-08,8.054973e-06,1.8894496e-05,5.2883894e-05,2.8144446e-05,6.561007e-07,9.2266146e-11,6.2559313e-09,2.6761177e-07,2.2134931e-10,7.311968e-10,7.612358e-06,7.0610735e-09,6.9481145e-13,5.502785e-05,4.905587e-05,1.0895501e-10,1.1335604e-06,2.347628e-11,1.5301755e-05,1.1495513e-05,1.019128e-05,8.10332e-08,0.000109660665,1.6006343e-08,0.99931395,1.12748985e-07,0.00031376732,5.4434462e-08,5.7454666e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\26.jpg,28,鲳鱼,28,鲳鱼,26,鲈鱼,0,墨鱼,7,海洋生物大白鲨,22,虾,True,2.2455364e-08,5.1979658e-12,3.1883512e-15,7.035131e-15,2.188845e-09,1.5029319e-14,3.4403934e-12,2.1266436e-08,2.9981042e-12,2.0276546e-13,3.348969e-15,8.219546e-13,9.544979e-16,4.518817e-17,5.709804e-13,2.1579977e-14,3.439128e-15,1.6867096e-11,4.0801906e-14,1.8151347e-10,4.9278377e-11,6.871323e-15,9.513388e-09,1.2207285e-11,3.2824847e-11,5.76862e-13,2.7027816e-08,6.1571685e-12,1.0,6.8041454e-11,5.4375834e-11,1.6385492e-14,3.1630765e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\27.jpg,28,鲳鱼,28,鲳鱼,6,海星,18,红尾鲶鱼,27,鲟鱼,30,鳗鱼,True,4.8166877e-11,8.571451e-16,4.9952985e-16,7.511239e-13,1.2991347e-10,2.4192673e-15,1.584858e-08,4.965969e-10,1.4013997e-14,4.885452e-15,4.6542677e-15,2.3509554e-12,9.638217e-14,4.478611e-16,2.622126e-15,1.9769644e-11,1.8296137e-19,6.418928e-11,1.6953359e-09,3.848684e-10,3.889142e-15,6.1745775e-11,8.942124e-11,4.0245294e-12,2.323887e-14,1.7336728e-10,5.329218e-11,6.4633426e-10,1.0,2.8296693e-10,5.31655e-10,4.9111895e-12,2.125911e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\28.jpg,28,鲳鱼,28,鲳鱼,5,河豚,4,水母,30,鳗鱼,31,黄尾副刺尾鱼,True,2.9443012e-10,2.4609895e-10,3.4406877e-10,2.3092678e-10,5.515995e-07,2.1372103e-05,1.9080564e-10,2.9145553e-09,4.778274e-12,6.771495e-12,1.1658337e-13,2.1060865e-08,2.6528138e-15,1.381529e-12,2.5898238e-12,1.1483558e-11,5.109884e-15,8.5048505e-12,5.421899e-10,3.7783554e-08,1.234809e-13,7.424248e-12,4.1595633e-11,1.6900436e-11,4.5824195e-11,3.02531e-09,1.9343055e-08,4.741357e-10,0.9999777,2.9488983e-10,1.1934979e-07,9.54659e-08,1.3556971e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\29.jpg,28,鲳鱼,28,鲳鱼,26,鲈鱼,18,红尾鲶鱼,29,鳄鱼,27,鲟鱼,True,4.113025e-05,4.8012585e-09,1.5299406e-07,2.1333226e-09,8.5210035e-09,7.058456e-07,2.2441505e-08,5.2573455e-08,3.6677835e-12,5.9794227e-13,4.2071537e-09,2.4132172e-08,4.0990233e-10,8.513453e-08,9.119784e-11,2.7162784e-07,1.03684235e-10,3.636098e-06,8.770538e-05,1.9807854e-07,1.3705183e-13,6.6142637e-13,8.784831e-06,1.3160499e-06,1.934131e-09,1.0131491e-05,0.000114410206,5.7155725e-05,0.99960583,5.7917656e-05,1.0386817e-05,2.2283773e-08,1.5553945e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\3.jpg,28,鲳鱼,26,鲈鱼,22,虾,28,鲳鱼,23,螃蟹,25,金鱼,True,1.093915e-06,4.3374443e-10,4.4174114e-10,2.501485e-12,1.0459936e-11,1.38284e-09,1.1860455e-05,4.8838945e-07,7.203634e-12,7.166475e-10,5.484849e-15,4.906057e-08,1.958929e-06,7.821798e-12,3.961253e-10,5.053821e-09,4.3266288e-10,4.2997334e-07,5.388393e-08,4.496848e-09,6.2594103e-13,6.8652874e-13,0.1400035,0.0026262829,1.60672e-08,7.451072e-05,0.7529311,7.4685613e-06,0.10434045,1.7843661e-07,5.870966e-07,1.3329668e-10,1.3939288e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\4.jpg,28,鲳鱼,28,鲳鱼,30,鳗鱼,25,金鱼,31,黄尾副刺尾鱼,2,射水鱼,True,2.8931345e-07,5.876069e-11,2.974129e-07,1.38654475e-08,1.5974675e-13,3.30585e-09,7.278615e-10,1.2860055e-09,1.5549292e-14,9.949658e-17,1.442639e-16,9.271102e-08,1.1084806e-14,9.746023e-16,1.1383691e-16,3.783206e-09,2.4802968e-13,1.7630744e-11,4.178851e-09,1.3960183e-08,1.0434941e-18,7.176303e-10,2.7280875e-09,1.3723737e-08,7.71469e-10,5.3727456e-07,8.3564665e-08,2.4321658e-09,0.9999814,2.2465195e-11,1.683694e-05,3.4176043e-07,4.999778e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\5.jpg,28,鲳鱼,28,鲳鱼,7,海洋生物大白鲨,29,鳄鱼,26,鲈鱼,22,虾,True,8.640721e-12,2.852085e-14,3.2197962e-17,3.2432475e-14,2.6479376e-12,3.3734326e-15,5.6109714e-11,7.3574945e-08,2.2952278e-10,4.842641e-13,1.2230767e-16,1.237817e-13,5.8083516e-14,1.038856e-15,3.74158e-14,2.8124877e-14,3.3581186e-13,1.2389803e-11,5.0004885e-14,1.6860483e-09,2.1237824e-11,8.7765615e-15,4.0894097e-09,1.7949295e-09,1.37490444e-11,1.6118338e-12,1.6834143e-08,2.9179739e-09,0.9999999,1.789584e-08,1.4160115e-09,2.709433e-13,1.008484e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\6.jpg,28,鲳鱼,28,鲳鱼,30,鳗鱼,27,鲟鱼,26,鲈鱼,29,鳄鱼,True,9.451045e-13,1.9970228e-16,5.209866e-16,1.424531e-17,8.725396e-13,1.5268152e-14,3.0103565e-11,1.8291398e-11,1.4297471e-16,2.3147155e-15,3.4232593e-18,4.5234528e-11,5.8980365e-16,4.8384284e-18,6.7327123e-16,8.8600633e-13,2.3698582e-17,1.0864814e-12,1.7100352e-12,1.029989e-12,2.076403e-14,1.9064325e-14,1.7333081e-11,1.4289867e-12,4.4510745e-14,7.671315e-13,4.791373e-10,3.6369956e-09,1.0,4.0654705e-10,1.5772494e-08,1.8107482e-12,8.8837696e-17
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\7.jpg,28,鲳鱼,28,鲳鱼,6,海星,25,金鱼,18,红尾鲶鱼,22,虾,True,3.4960264e-11,4.3924535e-17,3.6961788e-17,8.100866e-14,4.4195246e-12,5.034285e-16,9.793043e-10,3.7157274e-11,1.007378e-15,1.0881715e-16,3.9583353e-16,1.309551e-14,1.5518028e-14,1.1234807e-16,1.807874e-15,3.5592976e-12,2.0818217e-20,1.14580845e-11,2.757864e-10,8.8460905e-11,7.658577e-18,4.283123e-13,1.8314657e-10,2.7839638e-12,1.8571674e-16,3.2591044e-10,3.5615882e-11,8.289648e-11,1.0,2.1669059e-11,2.6555716e-11,1.1238731e-12,9.094343e-16
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\8.jpg,28,鲳鱼,28,鲳鱼,29,鳄鱼,30,鳗鱼,18,红尾鲶鱼,27,鲟鱼,True,2.493658e-11,1.5137295e-15,4.3833646e-15,2.1195526e-14,1.2616808e-13,3.884853e-15,2.8526799e-11,5.4166577e-11,1.3816263e-13,3.9384455e-18,4.326915e-14,4.966477e-13,4.32612e-15,2.5414785e-15,1.0665151e-12,2.5950624e-11,5.0338956e-16,6.772537e-10,2.0038131e-08,2.2308894e-10,7.074631e-15,2.1305866e-13,8.328775e-10,7.415332e-09,1.7134526e-11,4.5347393e-11,1.4393267e-10,1.1552937e-08,0.99999905,5.973829e-07,2.7776514e-07,3.787569e-09,1.1198738e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鲳鱼\9.jpg,28,鲳鱼,28,鲳鱼,22,虾,30,鳗鱼,23,螃蟹,5,河豚,True,2.3790185e-06,2.6029344e-08,1.8042764e-08,5.863918e-10,9.653878e-12,3.432093e-05,9.564276e-08,1.7946235e-06,1.4601076e-09,3.207794e-16,2.8413116e-10,3.0884537e-06,8.334085e-10,5.549729e-10,1.6076424e-08,5.9015235e-08,1.8993557e-12,2.847235e-05,7.718686e-06,2.1546201e-10,1.1228938e-15,9.517927e-15,0.0011860126,0.00015539455,1.4323358e-06,6.501667e-07,6.3904866e-07,8.696123e-06,0.998151,2.547423e-05,0.00039241626,2.7639382e-07,1.4761788e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\0.jpg,29,鳄鱼,10,海葵,30,鳗鱼,13,狮子鱼,29,鳄鱼,16,石斑鱼,True,1.4000776e-09,3.8876112e-20,1.650156e-18,2.3260196e-14,4.9242273e-15,4.3746536e-16,1.1329755e-07,4.4956644e-17,4.477813e-13,2.5423344e-18,0.9962702,3.5585927e-11,3.9511385e-12,0.000109686844,1.5924813e-08,3.1186657e-11,2.6093816e-05,4.160385e-11,1.6886953e-07,1.5732454e-10,5.797802e-14,9.809341e-10,2.5284042e-09,4.6846267e-08,5.4471566e-06,7.352471e-12,1.1904658e-15,3.701394e-12,2.6849578e-11,3.0265195e-05,0.0035552743,2.6352686e-06,2.6747468e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\1.jpg,29,鳄鱼,29,鳄鱼,30,鳗鱼,27,鲟鱼,15,石头鱼,22,虾,True,6.8338073e-09,5.825795e-14,3.7096766e-13,4.94329e-17,1.439427e-10,1.31451865e-14,1.1398062e-14,1.2601508e-12,3.3800884e-14,4.624941e-19,1.1468702e-09,2.5032575e-08,3.7225756e-10,2.9675238e-09,6.0997644e-12,1.3241511e-07,7.755647e-09,1.6010675e-08,6.6555865e-11,2.6132891e-11,6.640261e-17,5.8995564e-16,5.0743513e-08,7.7805755e-11,1.4790459e-12,7.801316e-12,1.9945055e-10,1.9886112e-07,6.3399576e-12,0.9999982,1.3848673e-06,3.4813583e-09,3.585911e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\10.jpg,29,鳄鱼,29,鳄鱼,16,石斑鱼,12,海龟,13,狮子鱼,30,鳗鱼,True,3.6045007e-09,1.862957e-15,7.741975e-15,3.3884693e-15,7.3314745e-09,2.8914388e-10,1.0323014e-08,4.004502e-09,8.2682965e-14,6.3658845e-08,8.060037e-06,2.3483965e-07,0.0003648811,0.00027787004,4.0194227e-06,4.329658e-06,0.006021833,9.132994e-09,1.3257462e-05,1.2697472e-09,7.8309553e-10,6.1886185e-10,1.871373e-05,5.0387257e-06,1.5030266e-09,7.278036e-07,6.430797e-08,8.621975e-06,4.531241e-10,0.99323225,3.9799153e-05,1.3681208e-07,3.851134e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\11.jpg,29,鳄鱼,29,鳄鱼,23,螃蟹,16,石斑鱼,27,鲟鱼,22,虾,True,5.1172528e-08,4.6993537e-06,9.509645e-10,2.4302227e-12,7.367661e-12,7.636768e-07,3.270174e-11,1.0245509e-10,4.9897894e-14,7.51938e-13,1.4135002e-08,6.7585457e-09,8.1875254e-07,2.1137698e-06,2.3788266e-08,5.5311543e-06,0.0003200558,1.8807887e-07,3.743889e-05,5.2735296e-09,6.3621263e-19,9.741572e-13,0.00011616608,0.0024859002,3.5740605e-08,6.926469e-06,2.3381325e-10,0.00012369872,2.5183482e-07,0.99689204,3.2586945e-06,4.5267194e-09,4.5026624e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\12.jpg,29,鳄鱼,29,鳄鱼,25,金鱼,18,红尾鲶鱼,13,狮子鱼,27,鲟鱼,True,0.00012516193,4.0962077e-11,2.5650227e-06,2.42385e-08,9.529079e-10,2.8198264e-07,3.497747e-05,5.584723e-10,1.0904725e-08,2.2366807e-12,8.3874096e-07,1.0062977e-05,2.8484275e-05,0.031776268,2.6740732e-08,0.00011365158,3.198616e-08,0.0001269282,0.0669878,7.2924017e-06,8.116898e-13,6.3248747e-12,0.02139892,7.610817e-05,5.1833367e-06,0.09029766,0.0037337919,0.027949972,0.005954244,0.7475885,0.0035053324,0.0002758308,3.6692635e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\13.jpg,29,鳄鱼,29,鳄鱼,28,鲳鱼,23,螃蟹,15,石头鱼,24,螺类,True,1.3360372e-05,2.2076815e-06,2.8699815e-11,2.8296434e-12,3.5939496e-09,1.8958037e-10,2.4412415e-08,3.7437085e-09,1.5090265e-10,2.304868e-15,1.1762459e-08,1.192286e-07,9.6747605e-09,5.7901847e-11,1.6215211e-09,9.7015916e-05,2.031083e-09,2.4487454e-06,1.4120325e-06,3.9314477e-07,1.4601024e-16,6.821282e-11,7.864764e-06,0.00011795689,2.5292095e-05,1.529982e-08,8.3979813e-07,4.3144487e-06,0.0016324448,0.9980768,1.7523182e-05,4.8389714e-10,6.5543913e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\14.jpg,29,鳄鱼,23,螃蟹,29,鳄鱼,30,鳗鱼,27,鲟鱼,28,鲳鱼,True,3.0618534e-07,3.9142378e-10,3.800621e-12,2.198085e-10,6.3117005e-11,1.7046585e-08,3.068533e-05,1.064058e-07,3.224641e-08,4.532157e-11,3.14819e-07,4.4450272e-07,4.7531653e-06,1.0582341e-07,2.3172687e-07,2.3883268e-07,0.0018123186,5.6818345e-07,8.823977e-06,1.1380652e-07,3.1957711e-12,4.9978854e-10,0.0011156733,0.7641685,0.0010937,1.3603683e-05,0.000105360035,0.023309762,0.0021512827,0.17935207,0.026811507,2.755433e-07,1.9224068e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\15.jpg,29,鳄鱼,29,鳄鱼,27,鲟鱼,23,螃蟹,30,鳗鱼,13,狮子鱼,True,9.881086e-12,7.481044e-09,3.3478935e-13,1.2492e-12,2.6244883e-11,1.250002e-10,1.0571397e-15,9.257981e-13,4.6100132e-15,3.6787438e-17,5.1975964e-13,5.45257e-11,4.5186627e-13,2.4598612e-07,1.4547517e-13,1.5184289e-09,2.975562e-08,8.906422e-09,2.6045227e-10,2.8768012e-11,2.2197397e-19,4.991774e-20,1.8105161e-09,2.8155807e-06,1.3562655e-08,1.9068485e-09,8.981974e-14,0.0004155167,6.8782385e-10,0.99957865,2.6539938e-06,8.0167234e-11,1.849272e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\16.jpg,29,鳄鱼,29,鳄鱼,12,海龟,16,石斑鱼,10,海葵,15,石头鱼,True,4.290835e-07,1.1294515e-11,3.12372e-10,5.53126e-12,3.0646006e-09,1.4622574e-07,2.568277e-10,5.9931513e-09,2.3973322e-11,1.5373135e-10,0.000773449,8.643288e-08,0.045793843,0.00018867024,2.0873017e-06,0.00042767552,0.030733649,5.0575614e-05,0.00012164088,7.251814e-08,5.192947e-12,1.6618509e-11,5.244707e-05,5.2766572e-06,2.1409639e-08,1.8656713e-06,1.3247645e-06,0.00021931742,1.0031281e-08,0.92160094,2.655271e-05,5.3453135e-09,3.2648977e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\17.jpg,29,鳄鱼,29,鳄鱼,11,海豹,16,石斑鱼,9,海洋生物鲸鲨,12,海龟,True,2.135099e-11,3.3543217e-11,7.9026743e-13,1.582992e-11,1.7927769e-07,7.459919e-08,8.438481e-06,5.982689e-06,9.424715e-09,0.0017586601,1.5494103e-11,0.0022726392,0.0016331589,9.840612e-07,2.2178054e-07,3.0983515e-06,0.002095641,1.5352658e-08,3.198828e-05,2.9552693e-06,8.441351e-05,2.0324028e-07,1.9341199e-07,6.005978e-08,9.812933e-06,2.7519083e-05,0.000101292724,0.0007975155,7.865957e-06,0.9911554,8.677711e-07,8.283765e-07,4.6786656e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\18.jpg,29,鳄鱼,29,鳄鱼,30,鳗鱼,15,石头鱼,16,石斑鱼,12,海龟,True,4.0527453e-07,4.3735247e-09,8.2885704e-14,3.429398e-19,1.5316153e-06,5.917824e-11,2.938645e-08,5.853598e-06,3.1488947e-16,1.0325141e-08,8.997936e-09,0.00012349873,0.00042134998,1.2190296e-10,2.451204e-07,0.014008614,0.0059796334,6.852205e-07,1.1541362e-07,1.5510112e-11,1.8061497e-11,2.578788e-07,9.915956e-05,1.5630792e-05,1.0790292e-09,2.220615e-11,4.835182e-05,2.9974708e-06,4.873994e-10,0.94843954,0.030852119,2.495743e-11,6.925819e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\19.jpg,29,鳄鱼,7,海洋生物大白鲨,30,鳗鱼,29,鳄鱼,27,鲟鱼,23,螃蟹,True,0.0027718162,1.326704e-08,0.00160141,1.2275976e-08,1.8606829e-07,3.542535e-05,1.5756202e-08,0.39973637,7.16022e-07,3.994973e-11,7.880229e-06,5.4968046e-07,6.1178675e-06,7.6129086e-06,0.001910578,0.0064066905,0.00045084758,0.0071062,0.0067803343,6.625096e-05,4.6660467e-11,8.8921437e-10,0.013540115,0.055423032,1.0529114e-05,6.959246e-08,0.0005664503,0.06479043,0.014159482,0.12572496,0.29883644,5.9381087e-05,3.811265e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\2.jpg,29,鳄鱼,29,鳄鱼,30,鳗鱼,27,鲟鱼,28,鲳鱼,22,虾,True,5.4428406e-10,3.931447e-12,1.4570625e-10,3.1657873e-15,1.2344431e-11,5.1805225e-15,7.716473e-10,5.7441547e-12,5.476755e-15,1.4228976e-17,1.4643159e-12,6.2113065e-11,4.407308e-11,9.481748e-09,6.657168e-14,9.003049e-09,2.5636074e-10,2.3686766e-09,4.5749694e-06,1.222919e-09,5.193116e-19,6.476129e-15,1.3687871e-05,1.0316703e-06,6.225895e-11,1.7568668e-09,7.4204385e-09,0.0007196635,1.9019446e-05,0.962609,0.036633007,2.272709e-09,1.22986265e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\鳄鱼\20.jpg,29,鳄鱼,29,鳄鱼,27,鲟鱼,15,石头鱼,16,石斑鱼,11,海豹,True,3.5357013e-07,9.3051433e-10,1.0432924e-12,2.9489638e-15,1.727441e-11,2.0819663e-12,1.5087721e-10,7.416662e-12,7.9931185e-16,1.4357623e-13,5.9531895e-14,2.0449152e-06,6.3911876e-11,2.5076157e-09,4.1556042e-12,4.221358e-05,1.4952381e-05,6.3372463e-10,1.8912425e-08,8.941512e-08,1.4961449e-15,6.292423e-12,4.171917e-08,3.0374954e-07,2.3293172e-09,1.4173085e-07,1.1452942e-06,4.2774773e-05,6.541784e-09,0.9998957,2.3659558e-07,1.6021335e-09,1.3819849e-12
